bugNumber,summary,severity,priority,testBlocking,globalState,component,subComponent,releaseState,releaseDetected,targetReleaseId,creator,verifier,assignedTo,creatorManager,verifierManager,udfFeature,passedPreviously,lastPassBuild,metaData,keyName,reportedByCustomer,creationTimeStamp,crState
xos0070569,"Slot 1 configuration is coming up as ""mismatch"" with easy stack setup","3 - Minor","3 - Important",No,Assigned,System,,Assigned,"EXOS 22.5.1",3511,mmitchell,mmitchell,rpanizza,"Shankar Palanivel","Daya Narayana",,Yes,,,,,2017-12-20,futureScope
xos0070570,"Fix coverity issues - Group 2","3 - Minor","3 - Important",,"No Change",MPLS,,,"EXOS 22.5.1",,lkhirall,lkhirall,,"Fee, Brendan",,,,,,,,2017-12-20,closed
xos0070571,"Tools: Enhancing rgdb-early to optionally use ddd","5 - New Feature","5 - Low",,Verified,Infrastructure,General,Verified,"EXOS 22.5.1",3359,vhillman,vhillman,,"Yohe, Kevin",,,,,,,,2017-12-20,closed
xos0070572,"Extended Ports being configured prior to becoming Extended on BPE","2 - Major","3 - Important",,"No Change",System,,,"EXOS 22.5.1",,alim,alim,,"Tim Bourne",,,,,,,,2017-12-20,closed
xos0070573,"DM: Error message seen on ""debug devmgr show capability slot 1""","3 - Minor","4 - Moderate",,Verified,Infrastructure,DM,Verified,"EXOS 22.5.1",3359,pkulkarni,pkulkarni,,"Lou Dernosek",,,,,,,,2017-12-20,closed
xos0070575,"Multicast coverity issues","3 - Minor","3 - Important",,Verified,IP,"General Multicast",Verified,"EXOS 22.5.1",3359,bramu,bramu,,"Anand Sundaresh Natarajan",,,,,,,,2017-12-21,closed
xos0070576,"Adding cli command to add description for slots.","5 - New Feature","3 - Important",,Verified,Infrastructure,CLI,Verified,"EXOS 22.5.1",3359,krathod,gkanagaraj,,"KB Nandakumar",,,,,,,,2017-12-21,closed
xos0070577,"re-auth timer configuration gets lost on slot ports if dot1X is not enabled on atleast one port on t","3 - Minor","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,rmasadi,rmasadi,vvedanarayanan,"Gopla Ramkumar","Anand Sundaresh Natarajan",,No,,,,,2017-12-21,futureScope
xos0070578,"X690 Stack node message ""This hardware does not support stacking; but stacking mode is enabled""","2 - Major","1 - Critical",,Verified,System,Stacking,Verified,"EXOS 22.5.1",3359,lkuppan,lkuppan,,"Shankar Palanivel",,,No,,,,,2017-12-21,closed
xos0070579,"No  log message populated on client authentication in Identity Manager","2 - Major","2 - Urgent",No,Verified,Security,"ID Mgmt",Verified,"EXOS 22.5.1",3498,supadhyay,supadhyay,,"Suresh Babu Thuravupala",,,Yes,22.5.0.14,,,,2017-12-21,futureScope
xos0070581,"X690: ""ERROR: EXOS startup failed -- rebooting system"" and continuously crash (HAL, devmgr, epm)","1 - Crash","2 - Urgent",No,Verified,System,Stacking,Verified,"EXOS 22.5.1",3359,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,No,,,,,2017-12-21,closed
xos0070582,"confi policy port adminpid cli is not throwing proper error for LAG ports","4 - Trivial","4 - Moderate",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2017-12-21,futureScope
xos0070583,"CLI: keywords incorrectly allowed as duplicates","3 - Minor","5 - Low",,Assigned,Infrastructure,CLI,Assigned,"EXOS 22.5.1",3512,jbarnhill,jbarnhill,ntonthanahal,"Tim Bourne","Lou Dernosek",,,,,,,2017-12-22,futureScope
xos0070584,"Link is not coming up at 100M speed in X440G2 with 100FX/1000LX optic","2 - Major","3 - Important",,Assigned,System,Optics,Assigned,"EXOS 22.5.1",3477,jvaiyapuri,jvaiyapuri,gilligan,"Shankar Palanivel","Fee, Brendan",,Yes,22.2.1.5,,,,2017-12-22,futureScope
xos0070585,"dot1br cacade: LLDP MLAG support","5 - New Feature","3 - Important",,"Verify Duplicate",L2,LLDP,,"EXOS 22.5.1",,bramu,bramu,,"Anand Sundaresh Natarajan",,,,,,,,2017-12-22,sqaPending
xos0070586,"Dot1br: kernel/HAL error seen while binding/unbinding of cascade port","2 - Major","3 - Important",No,Verified,System,Devices,Verified,"EXOS 22.5.1",3359,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,No,,,,,2017-12-22,closed
xos0070587,"Stack: port-partition fails, if rebooted only the particular stack node without save","2 - Major","3 - Important",,"No Change",System,Optics,,"EXOS 22.5.1",,lkuppan,lkuppan,,"Shankar Palanivel",,,,,,,,2017-12-22,closed
xos0070588,"Few counters are missing in ""Verb:sflow.extended.ShowHWu"" EMS message","2 - Major","2 - Urgent",,Verified,NET,Sflow/Netflow,Verified,"EXOS 22.5.1",3359,dranganathan,dranganathan,,"Shankar Palanivel",,,,,"sFlow extensions for Broadband Telemetry","New Feature 22.5",,2017-12-25,closed
xos0070589,"Details for ACL Egress entries,counters, meters are missing  in ""show sflow hardware-utilization""","2 - Major","2 - Urgent",,Verified,NET,Sflow/Netflow,Verified,"EXOS 22.5.1",3359,dranganathan,dranganathan,,"Shankar Palanivel",,,,,"sFlow extensions for Broadband Telemetry","New Feature 22.5",,2017-12-25,closed
xos0070590,"Artifactory: add ability to copy artifacts to release directory and add build property","3 - Minor","3 - Important",,Verified,"Build Tools",General,Verified,"EXOS 22.5.1",3359,dhammers,dhammers,,"Nispel, Markus",,,,,,,,2017-12-25,closed
xos0070591,"vr-mgmt default route gets affected if stacking alternate ip is unconfigured","2 - Major","2 - Urgent",,Verified,System,Management,Verified,"EXOS 22.5.1",3359,lkuppan,lkuppan,,"Shankar Palanivel",,,No,,,,,2017-12-27,closed
xos0070592,"OSPF neighborship has gone down after configuring to-cpu OFF followed by ON over the vlan port.","2 - Major","2 - Urgent",,Verified,IP,"General Multicast",Verified,"EXOS 16.1.3",3359,prangasamy,prangasamy,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2017-12-27,closed
xos0070593,"AAA procsess crashed while configuring clear text shared secret for radius","1 - Crash","2 - Urgent",,Verified,Security,Netlogin,Verified,"EXOS 22.3.1-GA-Sep17",3359,dekumar,dekumar,,"KB Nandakumar",,,,,,,,2017-12-29,closed
xos0070594,"Voltage threshold values are not calculated properly for Sourchphotonics ""SPGDRLXCDFCEX"" optic","3 - Minor","3 - Important",No,"No Change",System,Optics,,"EXOS 22.5.1",,jvaiyapuri,jvaiyapuri,,"Shankar Palanivel",,,No,,,,,2017-12-30,closed
xos0070595,"Dot1br: ""rxPdu_sm_init() RECV_PDU NOOP RX:1:54"" while adding port into cascade LAG","2 - Major","3 - Important",No,Verified,System,Devices,Verified,"EXOS 22.5.1",3359,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,Yes,22.4.1.4,,,,2018-01-02,closed
xos0070596,"Dot1br:""configMcastEcidOnParentCascadePorts()"" while unbind/rebind as LAG cascade port","2 - Major","3 - Important",No,Verified,System,Devices,Verified,"EXOS 22.5.1",3359,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,No,,,,,2018-01-02,closed
xos0070597,"DOT1BR: sys rule installed for ERPS is not removed after disabling and deleting ERPS config","2 - Major","3 - Important",,Verified,L2,ERPS/G.8032,Verified,"EXOS 22.5.1",3359,gkanagaraj,gkanagaraj,,"Shankar Palanivel",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2018-01-02,closed
xos0070598,"Downgrade of License is allowed in 440-G2 (Edge  to L2 Edge)","3 - Minor","3 - Important",,Verified,System,Management,Verified,"EXOS 22.5.1",3359,skandaswamy,skandaswamy,,"Shankar Palanivel",,,,,,,,2018-01-02,closed
xos0070599,"STP BPDU's are transparently getting forwarded eventhough bpdu forwarding is configured as ""off""","3 - Minor","3 - Important",No,Verified,L2,STP/RSTP/MSTP,Verified,"EXOS 22.5.1",3359,jganesan,jganesan,,"Raj Velusamy",,,Yes,22.3.1.4,,,,2018-01-02,closed
xos0070600,"EthOAM compilation warning removal","3 - Minor","4 - Moderate",,Verified,OAM,EFM,Verified,"EXOS 22.5.1",3359,pkutcherlapati,agala,,"Anand Sundaresh Natarajan",,,,,,,,2018-01-02,closed
xos0070601,"Mac_locking:  Learn-limit action will not work from second violation if mac_locking threshold is 0","3 - Minor","3 - Important",,Verified,Security,"MAC Address",Verified,"EXOS 16.2.4",3359,dkoutham,dkoutham,,"KB Nandakumar",,,No,,,,RBC-ORIGINAL,2018-01-02,closed
xos0070602,"Topology change is getting generated for edge port with safeguard when link-type changed to P2P","3 - Minor","3 - Important",No,Assigned,L2,STP/RSTP/MSTP,Assigned,"EXOS 22.5.1",3511,jganesan,jganesan,kosharma,"Raj Velusamy","Anand Sundaresh Natarajan",,Yes,22.4.1.4,,,,2018-01-02,futureScope
xos0070603,"GOLDEN: IPv4 ping fails over PSTag VLAN having LAG with static FDB","2 - Major","2 - Urgent",No,Verified,VLAN,Bridging/PSTag,Verified,"EXOS 22.5.1",3359,srbalakrishnan,srbalakrishnan,,"Gopla Ramkumar",,,Yes,22.5.0.21,,,,2018-01-02,closed
xos0070604,"Marvell BPE version 1.1.0.20","2 - Major","2 - Urgent",,Verified,Infrastructure,General,Verified,"EXOS 22.5.1",3359,dgrosser,dgrosser,,"Mark Tippens",,,,,,,,2018-01-02,closed
xos0070605,"IS-IS warning cleanup","3 - Minor","5 - Low",,Assigned,IP,ISIS,Verified,"EXOS 22.3.1",3359,jgrabows,jgrabows,,"Yohe, Kevin",,,,,,,,2018-01-02,closed
xos0070607,"Dot1br: FDB entry failed to add for cascade port broken in 22.5.0.26","2 - Major","2 - Urgent",No,Verified,L2,FDB,Verified,"EXOS 22.5.1",3359,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,Yes,22.5.0.25,"Controlling Bridge - Cascading","New Feature 22.5",,2018-01-02,closed
xos0070608,"eVPN: debug bgp show evpn bgp-peers endian issue","3 - Minor","3 - Important",,Verified,IP,BGP,Verified,"EXOS 22.5.1",3359,sasrinivasan,sasrinivasan,,"Gopla Ramkumar",,,,,"VXLAN Fabric - BGP with Ethernet VPN","New Feature 22.5",,2018-01-02,closed
xos0070609,"Dot1br: seen ""Erro:HAL.Port/VPEX.Error"" and BPE image upgrade failed for 2nd tier first time","2 - Major","2 - Urgent",No,Verified,System,Devices,Verified,"EXOS 22.5.1",3359,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,No,,"Controlling Bridge - Cascading","New Feature 22.5",,2018-01-03,closed
xos0070610,"Dot1br: seen ""Erro:HAL.Port/VPEX.Error"" and BPE image upgrade failed on 2nd tier first time","2 - Major","3 - Important",No,"No Change",System,Devices,,"EXOS 22.5.1",,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,No,,,,,2018-01-03,closed
xos0070611,"Error log is obtained after enable/disable led locator","3 - Minor","3 - Important",No,Verified,System,LEDs,Verified,"EXOS 22.5.1",3359,jvaiyapuri,jvaiyapuri,,"Shankar Palanivel",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2018-01-03,closed
xos0070612,"Multicast Traffic getting dropped when source is scaled to 2500 with IPv6.","2 - Major","3 - Important",,"No Change",IP,PIM-SM,,"EXOS 22.5.1",,tprasanna,tprasanna,,"Gopla Ramkumar",,,No,,,,,2018-01-03,closed
xos0070613,"vpex:HAL.VLAN.Error message when reboot BPE slot with vlan stats configuration","2 - Major","2 - Urgent",No,Verified,VLAN,General,Verified,"EXOS 22.5.1",3359,sadurai,sadurai,,"Shankar Palanivel",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2018-01-03,closed
xos0070614,"Stack: dirty bit set, if performed fail-over or rebooted","2 - Major","2 - Urgent",,Verified,System,Stacking,Verified,"EXOS 22.5.1",3359,lkuppan,lkuppan,,"Shankar Palanivel",,,No,,,,,2018-01-03,closed
xos0070615,"Fabric Attach management vlan not displayed correctly by 'show config lldp'","3 - Minor","3 - Important",,Verified,ExtremeFabric,"Fabric Attach",Verified,"EXOS 22.5.1",3359,tlewis,jcondon,,"Fee, Brendan",,,,,,,,2018-01-03,closed
xos0070616,"BPE image upgrade is not working on MLAG setup","2 - Major","2 - Urgent",No,Verified,System,Devices,Verified,"EXOS 22.5.1",3359,nperiannan,nperiannan,,"Raj Velusamy",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2018-01-03,closed
xos0070617,"Rename Extreme Fabric to auto-peering in cli","2 - Major","3 - Important",,"Task Complete",ExtremeFabric,General,"Task Complete","EXOS 22.5.1",3359,aviens,aviens,,"Yohe, Kevin",,,,,,,,2018-01-03,closed
xos0070618,"Getting ECP error messages continuously on one of the MLAG peer for tier-2 bpe and stuck in booting","2 - Major","2 - Urgent",Test,Verified,System,Devices,Verified,"EXOS 22.5.1",3359,nperiannan,nperiannan,,"Raj Velusamy",,,,,"Controlling Bridge - Cascading","New Feature 22.5",,2018-01-03,closed
xos0070619,"Onie platforms: Issue with failsafe information after rebooting with default configuration","3 - Minor","3 - Important",,Verified,Infrastructure,,Verified,"EXOS 22.5.1",3359,pkulkarni,slakshmanan,,"Lou Dernosek",,,,,,,,2018-01-03,closed
xos0070620,"Enabling SSH after disabling all Ciphers/Macs results in switch reboot","2 - Major","2 - Urgent",,Verified,Security,SSH,Verified,"EXOS 22.5.1",3359,vsuresh,smugilvannan,,"Anand Sundaresh Natarajan",,,,,"OpenSSH/SSL upgrade 7.x","New Feature 22.5",,2018-01-04,closed
xos0070622,"Dot1x authentication is not working when both mac and dot1x enabled with tci overwrite enabled","2 - Major","2 - Urgent",,Verified,Security,Policy,Verified,"EXOS 22.5.1",3359,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-01-04,closed
xos0070623,"After downloading .cfg files from tftp , use configuration <file_name> is not working","2 - Major","3 - Important",No,Duplicate,System,Devices,,"EXOS 22.5.1",,bjyothsna,ldernosek,,"Shankar Palanivel",,,No,,,,,2018-01-04,closed
xos0070625,"Netlogin-Policy: netlogin MAC/Web user  is authenticated as Local user in policy","3 - Minor","3 - Important",No,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,smugilvannan,smugilvannan,bdesroch,"Raj Velusamy","Yohe, Kevin",,,,,,,2018-01-04,futureScope
xos0070626,"Incorrect value received in extremeNetloginUserLogout trap due to FDB age out.","2 - Major","3 - Important",,Verified,Security,Netlogin,Verified,"EXOS 22.5.1",3359,rmasadi,rmasadi,,"Gopla Ramkumar",,,No,,,,,2018-01-04,closed
xos0070627,"eVPN : rtmgr process crashed with signal 11 observed after restart ports all on VTEP","1 - Crash","2 - Urgent",IT,Verified,ExtremeFabric,General,Verified,"EXOS 22.5.1",3359,vaswadhati,vaswadhati,,"Gopla Ramkumar",,,,,"VXLAN Fabric - BGP with Ethernet VPN","New Feature 22.5",,2018-01-04,closed
xos0070628,"CEP table is not populated on disabling/enabling tci overwrite","4 - Trivial","4 - Moderate",,Duplicate,Security,Policy,,"EXOS 22.5.1",,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-01-04,closed
xos0070629,"""exvlan: configPortLearningState:5440: KERNEL_EXVLAN_ERROR"" observed after del/add tenant vlan","2 - Major","3 - Important",,Assigned,ExtremeFabric,,Assigned,"EXOS 22.5.1",3511,vaswadhati,vaswadhati,wcrotty,"Gopla Ramkumar","Yohe, Kevin",,Yes,,"VXLAN Fabric - BGP with Ethernet VPN","New Feature 22.5",,2018-01-04,futureScope
xos0070630,"eVPN/690 : hal process crashed with signal 6 while doing ECMP path failover","1 - Crash","2 - Urgent",No,Verified,ExtremeFabric,General,Verified,"EXOS 22.5.1",3359,vaswadhati,vaswadhati,,"Gopla Ramkumar",,,,,"VXLAN Fabric - BGP with Ethernet VPN","New Feature 22.5",,2018-01-04,closed
xos0070631,"MS523182 :eVPN:dcbgp process crash with signal 11 after enabling ISSU out of service using debug cli","1 - Crash","1 - Critical",No,Verified,ExtremeFabric,General,Verified,"EXOS 22.5.1",3359,vaswadhati,vaswadhati,,"Gopla Ramkumar",,,Yes,,"VXLAN Fabric - BGP with Ethernet VPN","New Feature 22.5",,2018-01-04,closed
xos0070632,"Process pim pid 2836 died with signal 6","2 - Major","2 - Urgent",,"No Change",IP,"PIM Snooping",,"EXOS 22.5.1",,karselvaraj,karselvaraj,,"Suresh Babu Thuravupala",,,Yes,22.5.0.22,,,,2018-01-04,closed
xos0070633,"Fabric Attach mappings displayed twice","3 - Minor","4 - Moderate",,Verified,ExtremeFabric,"Fabric Attach",Verified,"EXOS 22.5.1",3359,tlewis,jcondon,,"Fee, Brendan",,,,,,,,2018-01-04,closed
xos0070634,"eVPN/870/ISSU: IP fabric got deleted after taking out spine node out of service","2 - Major","2 - Urgent",No,Verified,ExtremeFabric,General,Verified,"EXOS 22.5.1",3359,vaswadhati,vaswadhati,,"Gopla Ramkumar",,,Yes,,"VXLAN Fabric - BGP with Ethernet VPN","New Feature 22.5",,2018-01-04,closed
xos0070635,"SNMP set/get on extremSaveConfiguration and related OIDs are failing causing config to non persist","2 - Major","1 - Critical",,Verified,Infrastructure,CM,Verified,"EXOS 22.4.1",3359,ukomarla,ukomarla,,"Lou Dernosek",,,,,,,,2018-01-04,closed
xos0070636,"LLDP client fa mapping remains pending when readded after timeout","2 - Major","2 - Urgent",,Verified,ExtremeFabric,"Fabric Attach",Verified,"EXOS 22.5.1",3359,jcondon,jcondon,,"Fee, Brendan",,,,,,,,2018-01-04,closed
xos0070637,"In enterprise testbed, in one device, on failover PIM SSM multicast traffic loss observed","2 - Major","3 - Important",,Assigned,IP,PIM-SM,Assigned,"EXOS 22.5.1",3511,anarayanan,anarayanan,sukumarg,"Gopla Ramkumar","Anand Sundaresh Natarajan",,No,,,,,2018-01-04,futureScope
xos0070638,"With invalid user credentials, JSON RPC response is not correct","3 - Minor","3 - Important",No,Verified,Infrastructure,General,Verified,"EXOS 22.5.1",3359,rtavva,rtavva,,"Suresh Babu Thuravupala",,,Yes,22.5.0.14,,,,2018-01-04,closed
xos0070639,"Netlogin-MAC with Web: Chalet page opens up for nlweb base url  when PC's MAC is authentciated","3 - Minor","3 - Important",No,"No Change",Security,Netlogin,,"EXOS 22.5.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-01-05,closed
xos0070640,"Netlogin Web: Log-out pop up is not shown in edge browser","2 - Major","2 - Urgent",No,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,smugilvannan,smugilvannan,dkorobov,"Raj Velusamy","Dave Hammers",,No,,,,,2018-01-05,futureScope
xos0070641,"ezLag: After segment fail traffic to singly homed hosts connected to active forwarder might not work","3 - Minor","3 - Important",,"No Change",ExtremeFabric,General,,"EXOS 22.5.1",,sasrinivasan,sasrinivasan,,"Gopla Ramkumar",,,,,"ExtremeFabric Phase 4.0","New Feature 22.5",,2018-01-05,closed
xos0070642,"NLWeb: IE11 - login page shows the login dialog box behind the login page","2 - Major","2 - Urgent",No,"No Change",Security,Netlogin,,"EXOS 22.5.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,,,,,,2018-01-05,closed
xos0070643,"NL Web: IE11: logout button does not take effect and user is not logged out in windows 10","2 - Major","2 - Urgent",No,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,smugilvannan,smugilvannan,dkorobov,"Raj Velusamy","Dave Hammers",,,,,,,2018-01-05,futureScope
xos0070644,"In X460G2, VIM card details showing twice in show temperature output","3 - Minor","3 - Important",No,Duplicate,System,Devices,,"EXOS 22.5.1",,sadurai,sadurai,,"Shankar Palanivel",,,Yes,,,,,2018-01-05,closed
xos0070645,"Chalet In X690, there is no option to configure, “port partition-template” through Chalet.","5 - New Feature","3 - Important",,Assigned,NET,Web,Assigned,"EXOS 22.5.1",3022,sramasubramanian,sramasubramanian,dhammers,"Shankar Palanivel","Nispel, Markus",,No,,,,,2018-01-05,futureScope
xos0070646,"Chalet Not able to Disable or Enable Auto negotiation, nor change port speed through Chalet.","2 - Major","3 - Important",,Assigned,NET,Web,Assigned,"EXOS 22.5.1",3511,sramasubramanian,sramasubramanian,dhammers,"Shankar Palanivel","Nispel, Markus",,,,,,,2018-01-05,futureScope
xos0070647,"Not able to increase the allowed users limit > 1024 via EMC/SNMP,error returned","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,abobowski,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-05,futureScope
xos0070648,"Netlogin Web: Unable to authenticate Web user when the protocol order is Web,MAC and dot1x","3 - Minor","3 - Important",No,"No Change",Security,Netlogin,,"EXOS 22.5.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-01-05,closed
xos0070649,"Ports are not UP after 10G license is enabled on 440G2","2 - Major","2 - Urgent",,Verified,System,Management,Verified,"EXOS 22.5.1",3359,skandaswamy,skandaswamy,,"Shankar Palanivel",,,,,,,,2018-01-05,closed
xos0070650,"Dot1br:Exdended cascade port (Link) state in Active after disable port (33:51) in “V” Type Topol","3 - Minor","3 - Important",No,"No Change",System,Devices,,"EXOS 22.5.1",,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,No,,,,,2018-01-05,closed
xos0070651,"Download image to remote slot is failing in 440G2 /460G2 stack","3 - Minor","3 - Important",,"No Change",System,Stacking,,"EXOS 22.5.1",,rjetty,rjetty,,"Shankar Palanivel",,,No,,,,,2018-01-05,closed
xos0070652,"extremenetloginuserlogouttrap is sent though no-traps cli is configured on multi auth","3 - Minor","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,clements,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-05,futureScope
xos0070653,"VR selection does not happen when download image is triggered via SNMP","3 - Minor","5 - Low",,"No Change",Infrastructure,,,"EXOS 22.5.1",,samarasekaran,samarasekaran,,"Hariharan Narayanan",,,No,,,,,2018-01-05,closed
xos0070654,"Install image without reboot is not working correctly when done via SNMP","3 - Minor","5 - Low",,"No Change",Infrastructure,General,,"EXOS 22.5.1",,samarasekaran,samarasekaran,,"Hariharan Narayanan",,,No,,,,,2018-01-05,closed
xos0070655,"In enterprise testbed , on stack failover "" rc Entry not found.  Shadow problem."" error logs seen","2 - Major","3 - Important",,Verified,IP,"v4 General",Verified,"EXOS 22.5.1",3359,anarayanan,anarayanan,,"Gopla Ramkumar",,,No,,,,,2018-01-05,closed
xos0070656,"Crash on bgp_ms on 'show bgp neighbor <ip> ipv6-unicast transmitted-routes with evpn routes","1 - Crash","2 - Urgent",,Verified,IP,BGP,Verified,"EXOS 22.5.1",3359,gswanbon,sasrinivasan,,"Yohe, Kevin",,,,,,,,2018-01-05,closed
xos0070657,"Erro cm.saveconfig fetching usersessions via EMC with scaled use","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-01-06,futureScope
xos0070658,"Stale entries are created for policy dynamic rules when there are continuous MAC moves and reauth","2 - Major","2 - Urgent",,Verified,Security,Policy,Verified,"EXOS 22.5.1",3359,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,Yes,,,,,2018-01-06,closed
xos0070659,"nl web login page  is not available during SYN flood attack","3 - Minor","3 - Important",,Assigned,Security,DOS,Assigned,"EXOS 22.5.1",3511,smugilvannan,smugilvannan,dkorobov,"Raj Velusamy","Dave Hammers",,No,,,,,2018-01-06,futureScope
xos0070660,"acl process crashed with signal6 with scaled users on mac move","1 - Crash","2 - Urgent",,Verified,Security,Policy,Verified,"EXOS 22.5.1",3359,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,Yes,22.3.1.4,,,,2018-01-06,closed
xos0070661,"Re-auth is not happening after netlogin process restart in Policy mode in VPEX","3 - Minor","3 - Important",,Duplicate,Security,Policy,,"EXOS 22.5.1",,kshanmugam,kshanmugam,,"Raguraman Rajan",,,,,,,,2018-01-06,closed
xos0070662,"Dot1br: L2 traffic is not forwarded to all Extended ports","2 - Major","3 - Important",No,"No Change",System,Devices,,"EXOS 22.5.1",,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,No,,"Controlling Bridge - Cascading","New Feature 22.5",,2018-01-07,closed
xos0070663,"run script <python> invoked from .xsf causes multiple script re-runs","2 - Major","2 - Urgent",,Verified,Infrastructure,UPM,Verified,"EXOS 22.5.1",3359,dhammers,dhammers,,"Nispel, Markus",,,,,,,,2018-01-07,closed
xos0070664,"Marvell BPE version 1.1.0.21","2 - Major","3 - Important",,Verified,Infrastructure,,Verified,"EXOS 22.5.1",3359,dgrosser,dgrosser,,"Mark Tippens",,,,,,,,2018-01-07,closed
xos0070665,"Netlogin mac clients are not getting authenticated after failover with auth override enabled","2 - Major","2 - Urgent",,"No Change",Security,Policy,,"EXOS 22.5.1",,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-01-08,closed
xos0070666,"After disabling dot1x for a port, total clients authenticated count is wrong and stable fdb entries","2 - Major","2 - Urgent",,Verified,Security,Netlogin,Verified,"EXOS 22.5.1",3359,wnasarali,wnasarali,,"Raj Velusamy",,,Yes,22.3.0.34,,,,2018-01-08,closed
xos0070667,"EXOS MAC Locking: Port does not disable when link-down-action retain-macs port","3 - Minor","3 - Important",,Verified,Security,"MAC Address",Verified,"EXOS 22.5.1",3359,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-01-08,closed
xos0070668,"Dot1x user is getting authenticated though mac user is authenticated and auth override is enabled on","3 - Minor","3 - Important",,Duplicate,Security,Policy,,"EXOS 22.5.1",,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-01-08,closed
xos0070669,"Networks ports are added to tenant vlan when we have 22.4 and 22.5 sw version","2 - Major","2 - Urgent",,"No Change",L2,LLDP,,"EXOS 22.5.1",,skandaswamy,skandaswamy,,"Shankar Palanivel",,,,,,,,2018-01-08,closed
xos0070670,"X690 Stack: Failed to obtain IPMC scaling, Conduit failure during reboot","2 - Major","3 - Important",,"No Change",System,Stacking,,"EXOS 22.5.1",,lkuppan,lkuppan,,"Shankar Palanivel",,,No,,,,,2018-01-08,closed
xos0070671,"MultiAuth:Dot1x logon+MAC logoff events not generated eventhough successful for restart ports comman","2 - Major","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,wnasarali,wnasarali,vvedanarayanan,"Raj Velusamy","Anand Sundaresh Natarajan",,No,,,,,2018-01-08,futureScope
xos0070672,"Hal process crashed with signal 11 during execution of show access-list counter comand.","1 - Crash","2 - Urgent",,Verified,System,ACL,Verified,"EXOS 16.2.4-GA-Jan18",3359,dekumar,dekumar,,"KB Nandakumar",,,,,,,RBC-INTERNAL,2018-01-08,closed
xos0070673,"Continuous dcbgp crash observed in one of the AVB SVT devices","1 - Crash","1 - Critical",Test,Verified,ExtremeFabric,"Fabric Attach",Verified,"EXOS 22.5.1",3359,anarayanan,anarayanan,,"Gopla Ramkumar",,,Yes,,"Avaya Fabric Attach Phase 2  - FA Server","New Feature 22.5",,2018-01-08,closed
xos0070674,"Dot1br: ""halDot1brProcessRequest() cascadePortInst:0x1002f"" while unbind/rebind as LAG cascade port","3 - Minor","3 - Important",No,"No Change",System,Devices,,"EXOS 22.5.1",,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,Yes,"22.4.1.4, 22.5.0.14",,,,2018-01-08,closed
xos0070675,"dot1X guest vlan is not working on LAG port","2 - Major","3 - Important",,Verified,Security,Netlogin,Verified,"EXOS 22.5.1",3511,rmasadi,rmasadi,,"Gopla Ramkumar",,,No,,,,,2018-01-08,futureScope
