bugNumber,summary,severity,priority,testBlocking,globalState,component,subComponent,releaseState,releaseDetected,targetReleaseId,creator,verifier,assignedTo,creatorManager,verifierManager,udfFeature,passedPreviously,lastPassBuild,metaData,keyName,reportedByCustomer,creationTimeStamp,crState
xos0071739,"CEP sessions are not created again when the port is removed from the static vlan","3 - Minor","3 - Important",,Assigned,Security,Policy,,"EXOS 30.1.1",,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-04-09,open
xos0071740,"creating policy profile with double quotes twice is accepted via EMC and results in erro on load scr","3 - Minor","3 - Important",,Assigned,Security,Policy,,"EXOS 30.1.1",,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-04-09,open
xos0071741,"Golden: IPv6 and tunnel traffic loss is observed in 30.1.0.22 (xos0071316)","3 - Minor","2 - Urgent",IT,Verified,IP,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,30.1.0.21,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-09,closed
xos0071742,"Bright Hope : Traffic is not flooded in the egress vlan when ARP is programmed without port num","2 - Major","3 - Important",No,"No Change",IP,ARP,,"EXOS 30.1.1",,bjyothsna,bjyothsna,,"Shankar Palanivel",,,,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-09,closed
xos0071746,"Bright Hope: L3 Unicast Traffic drop with static fdb and static iparp entry.","2 - Major","3 - Important",,"Feedback Needed",IP,"v4 General",Assigned,"EXOS 30.1.1",3477,tprasanna,tprasanna,tprasanna,"Gopla Ramkumar","Gopla Ramkumar",,Yes,,,,,2018-04-09,sqaPending
xos0071749,"Bright Hope: Cleanup PRE_EXOS_DISAGG breadcrumbs in scripts","3 - Minor","2 - Urgent",,Verified,"Build Tools",General,Verified,"EXOS 30.1.1",3477,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2018-04-09,closed
xos0071751,"clear counters port is wrongly resetting macsec counters for few other ports not mentioned in input","3 - Minor","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-04-10,closed
xos0071752,"FDB and IGMP group information not learned in VRF","2 - Major","3 - Important",,Verified,IP,IGMP,Verified,"EXOS 30.1.1",3477,pvaigundaboopathy,pvaigundaboopathy,,"Gopla Ramkumar",,,Yes,22.5.0.42,,,,2018-04-10,closed
xos0071753,"In error message instead of 'macsec-repay-protect' only replay- protect should be there","4 - Trivial","4 - Moderate",No,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,krgopal,krgopal,,"Raj Velusamy",,,,,MACSEC,"New Feature 30.1",,2018-04-10,closed
xos0071754,"memory leak in macsec, hal & cli modules while executing various macsec commands with traffic","2 - Major","2 - Urgent",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-04-10,closed
xos0071755,"Radius shared secret length 32 characters gets lost on reboot","3 - Minor","3 - Important",,Verified,NET,AAA,Verified,"EXOS 30.1.1",3359,skaruppasamy,skaruppasamy,,"Raj Velusamy",,,Yes,21.1.1.4-patch,,,,2018-04-10,futureScope
xos0071756,"Observing hal error ""aspenCardPortEnableMacsecDisable"" while disabling macsec ports","3 - Minor","4 - Moderate",No,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,dsingh,dsingh,,"Suresh Babu Thuravupala",,,No,,MACSEC,"New Feature 30.1",,2018-04-10,closed
xos0071757,"MAClocking+MACLockdown Timeout: clear mac is not working when Learn-limit-action is met","3 - Minor","3 - Important",,Verified,Security,"MAC Address",Verified,"EXOS 30.1.1",3511,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-04-10,futureScope
xos0071759,""" conf pim register-checksum-to"" CLI is missing in 30.1","3 - Minor","3 - Important",,"No Change",IP,PIM-SM,,"EXOS 30.1.1",,anarayanan,anarayanan,,"Gopla Ramkumar",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-10,closed
xos0071760,"Netlogin Clients in Subsrciber vlans are not assigned IPaddress in 30.x","2 - Major","2 - Urgent",,Verified,VLAN,"Private VLANs",Verified,"EXOS 30.1.1",3477,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,Yes,22.5.0.46,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-11,closed
xos0071761,"Create process command always uses VR-MGMT even when VR-Default is specified explicitly","3 - Minor","3 - Important",,Assigned,Infrastructure,EPM,Assigned,"EXOS 22.3.1",3477,dkoutham,dkoutham,mmujtaba,"KB Nandakumar","KB Nandakumar",,No,,,,RBC-ORIGINAL,2018-04-11,open
xos0071765,"IPv4 ping is not working form DHCP server to client via super vlan","2 - Major","3 - Important",,Assigned,IP,ARP,Assigned,"EXOS 30.1.1",3477,smurugasen,smurugasen,athiruvanghadan,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2018-04-11,open
xos0071766,"IP connectivity to BPE doesn't work in 30.1.  BPE image upgrade is also not happening.","2 - Major","2 - Urgent",,Verified,System,Diagnostics,Verified,"EXOS 30.1.1",3477,rouseph,rouseph,,"Gopla Ramkumar",,,Yes,22.5.0.46,,,,2018-04-11,closed
xos0071770,"BrightHope: Kernel panic when issuing command - clear ipmc fdb","2 - Major","2 - Urgent",,Verified,IP,"General Multicast",Verified,"EXOS 30.1.1",3477,sasingh,sasingh,,"Gopla Ramkumar",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-11,closed
xos0071771,"Bright Hope: ARP is getting removed when learnt by sending ARP reply with DMAC Broadcast","2 - Major","3 - Important",,"Verify No Change",IP,,Assigned,"EXOS 30.1.1",3477,bjyothsna,bjyothsna,bjyothsna,"Shankar Palanivel","Shankar Palanivel",,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-11,sqaPending
xos0071772,"MACsec: MKPDUs transmitted even though port is down","2 - Major","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,mademers,mademers,,"Fee, Brendan",,,,,MACSEC,"New Feature 30.1",,2018-04-11,closed
xos0071773,"BrightHope: Use Netlink message to flush IPMC cache entries","3 - Minor","3 - Important",,"No Change",IP,,,"EXOS 30.1.1",,sukumarg,sukumarg,,"Anand Sundaresh Natarajan",,,,,,,,2018-04-11,closed
xos0071775,"Upgrade BusyBox to version 1_28_0 (at this time 1.28.3 is the most recent)","2 - Major","3 - Important",,Verified,Infrastructure,General,Verified,"EXOS 30.1.1",3511,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2018-04-11,futureScope
xos0071776,"unconfigure switch all not clearing the macsec hw-mode config","2 - Major","2 - Urgent",No,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,krgopal,krgopal,,"Raj Velusamy",,,,,MACSEC,"New Feature 30.1",,2018-04-11,closed
xos0071778,"Golden :macsec hw-mode config not applied after reboot if all the ports are chosen","2 - Major","2 - Urgent",IT,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,krgopal,krgopal,,"Raj Velusamy",,,,,MACSEC,"New Feature 30.1",,2018-04-11,closed
xos0071780,"MACSEC on Loopback port","5 - New Feature","4 - Moderate",No,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,krgopal,krgopal,,"Raj Velusamy",,,,,MACSEC,"New Feature 30.1",,2018-04-11,closed
xos0071785,"FDB learning and show netlogin session display issue on unconfiguring profile with CEP","3 - Minor","3 - Important",,Verified,Security,Policy,Verified,"EXOS 30.1.1",3359,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-04-12,futureScope
xos0071786,"When static routes active path  goes down CLI is displaying wrong information for gateway VLAN.","3 - Minor","2 - Urgent",No,"No Change",IP,"v6 General",,"EXOS 30.1.1",,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,Yes,22.5.0.44,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-12,closed
xos0071787,"Upgrade tcpdump version from 4.2.1 to 4.9.1","2 - Major","3 - Important",,Assigned,Infrastructure,,,"EXOS 30.1.1",,mthamatapu,mthamatapu,,"Shankar Palanivel",,,,,,,,2018-04-12,open
xos0071790,"MLD ""OUT Counters"" not Incrementing for MLD join and Done packets on non-Querier DUT.","3 - Minor","3 - Important",,Verified,IP,,Verified,"EXOS 30.1.1",3359,tprasanna,tprasanna,,"Gopla Ramkumar",,,No,,,,,2018-04-12,futureScope
xos0071792,"IDM: CLI should restrict enabling IDM on LAG port","3 - Minor","3 - Important",,Duplicate,Security,"ID Mgmt",,"EXOS 30.1.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,,,,,,2018-04-12,closed
xos0071794,"Stack Backup slot should display not so dynamic element of the 'show macsec port<> detail'","4 - Trivial","5 - Low",No,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,krgopal,krgopal,,"Raj Velusamy",,,,,MACSEC,"New Feature 30.1",,2018-04-12,closed
xos0071795,"Iproute ipv6 protection ping takes more than 5 seconds to return back to 'up' state.","2 - Major","3 - Important",No,"No Change",IP,"v6 General",,"EXOS 30.1.1",,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,Yes,22.5.0.44,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-12,closed
xos0071796,"MACsec hw-mode half-duplex-mode option should not be configurable on non-macsec ports","4 - Trivial","4 - Moderate",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,mtrembla,krgopal,,"Yohe, Kevin",,,,,MACSEC,"New Feature 30.1",,2018-04-12,closed
xos0071797,"Fix misleading-indentation warning messages in policy","4 - Trivial","2 - Urgent",,Verified,Security,Policy,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071798,"Fix misleading-indentation warning messages in vlan","4 - Trivial","2 - Urgent",,Verified,VLAN,General,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071799,"Fix misleading-indentation warning messages in ospf","4 - Trivial","2 - Urgent",,Verified,IP,OSPFv2,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071800,"Fix misleading-indentation warning messages in zebra sharedlib","4 - Trivial","2 - Urgent",,Verified,IP,,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071801,"Fix compile warning messages in aaa","4 - Trivial","2 - Urgent",,Verified,Security,General,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071802,"Fix compile warning messages in polMgr directory","4 - Trivial","2 - Urgent",,Verified,Security,Policy,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071803,"Fix compile warning messages in dot1ag directory","4 - Trivial","2 - Urgent",,Verified,L2,LACP/LAG,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071804,"Fix compile warning messages in mcmgr and pim directory","4 - Trivial","2 - Urgent",,Verified,IP,"General Multicast",Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071805,"Fix compile warning messages in summitbcm code","4 - Trivial","2 - Urgent",,Verified,System,Libraries,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071806,"Fix compile warning messages in esrp","4 - Trivial","2 - Urgent",,Verified,L2,ESRP,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071807,"Fix compile warning messages in netlogin","4 - Trivial","2 - Urgent",,Verified,Security,,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071808,"Fix compile warning messages in stp","4 - Trivial","2 - Urgent",,Verified,L2,STP/RSTP/MSTP,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071809,"Fix compile warning messages in isis","4 - Trivial","2 - Urgent",,Verified,IP,ISIS,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071810,"Fix compile warning messages in idmgmt","4 - Trivial","2 - Urgent",,Verified,Security,"ID Mgmt",Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071811,"Fix compile warning messages in dm directory","4 - Trivial","2 - Urgent",,Verified,System,Libraries,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071812,"Fix compile warning messages in epm directory","4 - Trivial","2 - Urgent",,Verified,System,Libraries,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071813,"Fix compile warning messages in lwip directory","4 - Trivial","2 - Urgent",,"No Change",OAM,,,"EXOS 30.1.1",,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071814,"Fix compile warning messages in sharedlib and sshd directories","4 - Trivial","2 - Urgent",,Verified,Security,General,Verified,"EXOS 30.1.1",3477,kfrick,kfrick,,"Jimmy Blythe",,,,,,,,2018-04-12,closed
xos0071816,"macsec Junos interop: packets are dropped with ""Not Valid SA Pkts"" if confidentiality offset 30/50","2 - Major","2 - Urgent",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-04-13,closed
xos0071817,"configuration change bit is set if clear macsec counters is executed","3 - Minor","4 - Moderate",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-04-13,closed
xos0071818,"ARP entry not learnt when target IP is not the VLAN interface IP address","2 - Major","2 - Urgent",Test,Duplicate,IP,"v4 General",,"EXOS 30.1.1",,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-13,closed
xos0071819,"Bright Hope: ARP entry is not getting refreshed when iparp refresh is enabled","2 - Major","2 - Urgent",,"Build Pending",IP,ARP,"Build Pending","EXOS 30.1.1",3477,mthamatapu,mthamatapu,dcarson,"Shankar Palanivel","Jones, Jeff",,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-13,open
xos0071820,"Golden: Error logs "" vlanNetlinkRecvAcks failed in fn vlan_create_lag.s"" during lag creation","2 - Major","2 - Urgent",IT,Verified,L2,,Verified,"EXOS 30.1.1",3477,vrajan,aashok,,"Anand Sundaresh Natarajan",,,,,,,,2018-04-13,closed
xos0071823,"Bright Hope: Some neighbor entries are not learnt in userspace when scaled to 7500","2 - Major","2 - Urgent",,Assigned,IP,,Assigned,"EXOS 30.1.1",3477,mthamatapu,mthamatapu,pkutcherlapati,"Shankar Palanivel","Anand Sundaresh Natarajan",,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-13,open
xos0071828,"macsec debug-summary logs should also show some masec event log","4 - Trivial","3 - Important",No,"No Change",Security,MKA/MACsec,,"EXOS 30.1.1",,krgopal,krgopal,,"Raj Velusamy",,,,,MACSEC,"New Feature 30.1",,2018-04-14,closed
xos0071829,"macsec going to Pending state if configured on top of lag port","2 - Major","2 - Urgent",No,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,krgopal,krgopal,,"Raj Velusamy",,,,,MACSEC,"New Feature 30.1",,2018-04-14,closed
xos0071831,"Golden: Process vlan pid 1225 died with signal 6","1 - Crash","2 - Urgent",IT,Verified,VLAN,General,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-16,closed
xos0071833,"Traffic not resuming after rebooting non master slot with macsec config","2 - Major","2 - Urgent",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-04-16,closed
xos0071838,"bgp link local neighbors not working in vrf","3 - Minor","3 - Important",,Verified,IP,BGP,Verified,"EXOS 30.1.1",3477,wcrotty,wcrotty,,"Yohe, Kevin",,,,,,,,2018-04-16,closed
xos0071844,"Kernel oops are not saved on G2 Summit platforms","2 - Major","2 - Urgent",,Verified,System,Devices,Verified,"EXOS 30.1.1",3477,xzhang,xzhang,,"Daya Narayana",,,,,,,,2018-04-16,closed
xos0071845,"MLAG peer connection flaps when ISC vlan has also port other than isc link","2 - Major","2 - Urgent",IT,Verified,L2,MLAG,Verified,"EXOS 30.1.1",3477,anarayanan,anarayanan,,"Gopla Ramkumar",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-16,closed
xos0071851,"Nightly: <Crit:Kern.Card.Alert> Slot-2: CPU 1 Unable to handle kernel paging request at virtual addr","2 - Major","2 - Urgent",IT,Verified,VLAN,General,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,30.1.0.23,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-17,closed
xos0071853,"Route priority configuration for auto-peering routes is not reflected in show outputs","3 - Minor","3 - Important",,Assigned,ExtremeFabric,General,,"EXOS 30.1.1",,pvaigundaboopathy,pvaigundaboopathy,,"Gopla Ramkumar",,,No,,,,,2018-04-17,open
xos0071855,"Bright Hope: ARP entries are not checkpointed to backup stack node","2 - Major","2 - Urgent",,Verified,IP,ARP,Verified,"EXOS 30.1.1",3477,mmanda,sjamaludeen,,"Anand Sundaresh Natarajan",,,,,,,,2018-04-17,closed
xos0071856,"CPU utilization is high (50%) on just enabling OSPFv2","2 - Major","2 - Urgent",,Verified,IP,OSPFv2,Verified,"EXOS 30.1.1",3477,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,Yes,22.5.0.46,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-17,closed
xos0071858,"Support to configure MTU on port/team netdevices","5 - New Feature","3 - Important",,Verified,L2,,Verified,"EXOS 30.1.1",3477,vrajan,sramasubramanian,,"Anand Sundaresh Natarajan",,,,,,,,2018-04-17,closed
xos0071861,"MLD Report Packets generated on enabling IPforwarding IPv6 are getting Looped in EAPS Control VLAN","2 - Major","2 - Urgent",,Verified,IP,MLD,Verified,"EXOS 30.1.1",3477,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,Yes,22.5.0.46,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-17,closed
xos0071864,"dmIsUpgradeHitless() returns false in 30.1","3 - Minor","3 - Important",,Verified,System,,Verified,"EXOS 30.1.1",3477,seyang,seyang,,"Lou Dernosek",,,,,,,,2018-04-17,closed
xos0071865,"macsec process cpu-utilisation on stack is high and switch hangs sometime","3 - Minor","3 - Important",No,"No Change",Security,MKA/MACsec,,"EXOS 30.1.1",,krgopal,krgopal,,"Raj Velusamy",,,,,MACSEC,"New Feature 30.1",,2018-04-17,closed
xos0071866,"ONIE Stack: Stack hung for long time while rebooting with DHCP snooping","2 - Major","2 - Urgent",No,Assigned,System,Devices,,"EXOS 30.1.1",,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,Yes,22.5.0.47,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-18,open
xos0071867,"Seen <Erro:cm.sys.actionErr> Slot-1: Error while loading ""cfgAttachProcessToVr"" on x690-Stack reboot","2 - Major","3 - Important",No,"No Change",Infrastructure,CM,,"EXOS 30.1.1",,dsingh,dsingh,,"Suresh Babu Thuravupala",,,,,,,,2018-04-18,closed
xos0071870,"HAL notice message is observed when trying to ping peer address.","3 - Minor","3 - Important",No,Verified,IP,"v6 General",Verified,"EXOS 30.1.1",3477,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,Yes,22.5.0.44,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-18,closed
xos0071873,"Prefixes learned from OSPFv3 is not reachable through ping.","2 - Major","2 - Urgent",No,Verified,IP,"v6 General",Verified,"EXOS 30.1.1",3477,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,Yes,22.5.0.44,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-18,closed
xos0071874,"'Unexpected internal signal dropped' warning message is observed in ospfv3","3 - Minor","3 - Important",No,Assigned,IP,OSPFv3,,"EXOS 30.1.1",,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,Yes,22.5.0.44,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-18,open
xos0071875,"FA standalone proxy uplink port not removed from vlan when nsi assignment removed","2 - Major","2 - Urgent",,Verified,ExtremeFabric,"Fabric Attach",Verified,"EXOS 30.1.1",3477,jcondon,jcondon,,"Fee, Brendan",,,,,,,,2018-04-18,closed
xos0071876,"Bright Hope: Deleting ARP/ND through various flavours of clear fdb other than simple clear fdb","2 - Major","3 - Important",,Verified,IP,ARP,Verified,"EXOS 30.1.1",3477,pkutcherlapati,pkutcherlapati,,"Anand Sundaresh Natarajan",,,,,,,,2018-04-19,closed
xos0071878,"EVPN:<Erro:FDB.ArpError> ipv6_neighbour_conf_t_set# observed after upgrading 30.1 builds","2 - Major","3 - Important",No,Assigned,IP,BGP,,"EXOS 30.1.1",,vaswadhati,vaswadhati,,"Gopla Ramkumar",,,,,,,,2018-04-19,open
xos0071883,"One of theDHCP ipv6 client is not Releasing the ipv6 address when it disable  the ipv6 client_vlan","2 - Major","2 - Urgent",,Verified,NET,,Verified,"EXOS 30.1.1",3511,smurugasen,smurugasen,,"Raj Velusamy",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-19,futureScope
xos0071885,"Bright Hope: Neighbor entries are removed from user space in 15 sec when the timeout is 20 minutes","2 - Major","2 - Urgent",,"No Change",IP,,,"EXOS 30.1.1",,mthamatapu,mthamatapu,,"Shankar Palanivel",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-19,closed
xos0071886,"STP is not flushing FDB when ports are disabled and enabled","3 - Minor","3 - Important",No,Assigned,L2,STP/RSTP/MSTP,,"EXOS 30.1.1",,jganesan,jganesan,,"Raj Velusamy",,,No,,,,,2018-04-19,open
xos0071887,"VRRP host mobility routes are not transmitted to IBGP peers.","2 - Major","2 - Urgent",No,Assigned,IP,BGP,,"EXOS 30.1.1",,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,No,,,,,2018-04-19,open
xos0071893,"IPv6 traffic forwards even after forwarding disabled in the first attempt","2 - Major","2 - Urgent",,Assigned,IP,"v6 General",,"EXOS 30.1.1",,lkuppan,lkuppan,,"Shankar Palanivel",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-20,open
xos0071894,"ELRP unable to detect loop with VxLAN (Break in 30.1)","2 - Major","2 - Urgent",,Verified,L2,VxLAN,Verified,"EXOS 30.1.1",3477,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,Yes,22.5.0.46,,,,2018-04-20,closed
xos0071898,"MACLocking+LAG:  learn-limit-action is not met when imit-learning is met","3 - Minor","3 - Important",,Assigned,Security,"MAC Address",,"EXOS 30.1.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,,,,,,2018-04-20,open
xos0071902,"NMAP scanning:  port 23 in filtered state when telnet is disabled","3 - Minor","2 - Urgent",,Assigned,Security,General,,"EXOS 30.1.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-23,open
xos0071903,"ZTP-USB clone method is not working properly","2 - Major","2 - Urgent",,Assigned,Infrastructure,General,,"EXOS 30.1.1",,supandian,supandian,,"Raj Velusamy",,,Yes,22.5.0.47,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-23,open
xos0071904,"DNS: 'all' option needed configure dns-client delete domain-suffix","5 - New Feature","3 - Important",,Assigned,Security,General,Assigned,"EXOS 30.1.1",2598,smugilvannan,smugilvannan,vrajan,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2018-04-23,futureScope
xos0071905,"DNS: domain name length should be restricted to 255 octets as per RFC 1035","3 - Minor","3 - Important",,Verified,Security,General,Verified,"EXOS 30.1.1",3511,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-04-23,futureScope
xos0071906,"In enterprise testbed, kernel oops observed with BC/UC/MC traffic flow","1 - Crash","1 - Critical",Test,Verified,System,Devices,Verified,"EXOS 30.1.1",3477,anarayanan,anarayanan,,"Gopla Ramkumar",,,Yes,30.1.0.24,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-23,closed
xos0071907,"Golden: <Erro:HAL.VPEX.Error> Slot-1: EXOS VER 30.1.0.26 not found in compatibility table","3 - Minor","2 - Urgent",IT,Verified,L2,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,30.1.0.23,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-23,closed
xos0071908,"unable to clear macsec config for a port that belong to a stack node that was removed","3 - Minor","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-04-23,closed
xos0071909,"Golden: <Crit:Kern.Alert> Process fdb pid 1881 died with signal 6(X460G2-16mp & 24p platforms)","2 - Major","2 - Urgent",IT,Verified,L2,,Verified,"EXOS 30.1.1",3477,kshanmugam,kshanmugam,,"Raguraman Rajan",,,Yes,30.1.0.24,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-23,closed
xos0071910,"Golden: Auto-peering BGP connection fails in 30.1.0.26.","1 - Crash","1 - Critical",IT,Verified,ExtremeFabric,General,Verified,"EXOS 30.1.1",3477,senmanoharan,senmanoharan,,"Gopla Ramkumar",,,Yes,30.1.0.24,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-23,closed
xos0071911,"DNS: special characters and accepted for domain-suffix and broadcase addresses are accepted for name","3 - Minor","3 - Important",,Assigned,Security,General,,"EXOS 30.1.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-04-23,open
xos0071913,"show tech-support/show cli journal shows cak in plaintext","3 - Minor","2 - Urgent",,Verified,Security,,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-04-23,closed
xos0071916,"On fresh Ping to VRRP IPv6 VIP , VRRP Master not producing NA with VMAC","2 - Major","2 - Urgent",Test,Verified,IP,VRRP,Verified,"EXOS 30.1.1",3477,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-23,closed
xos0071917,"BCM SDK rebuilds without any changes","3 - Minor","4 - Moderate",,Verified,"Build Tools",General,Verified,"EXOS 22.6.1",3477,xzhang,xzhang,,"Daya Narayana",,,,,,,,2018-04-23,closed
xos0071918,"With EAPS and VRRP as master , vrrpv6 packets are looping back","2 - Major","3 - Important",,Verified,IP,VRRP,Verified,"EXOS 30.1.1",3477,anarayanan,anarayanan,,"Gopla Ramkumar",,,Yes,22.5.0.47,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-04-23,closed
